duration,amount,age,installment_rate,present_residence,number_credits,people_liable,status,credit_history,purpose,savings,employment_duration,other_debtors,property,other_installment_plans,housing,job,telephone,__row_id,__y,__gender,__split
12,1107,20,2,2,1,2,status_0,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_3,telephone_1,905,0,1,calib
21,3763,24,2,2,1,1,status_0,credit_history_2,purpose_0,savings_4,employment_duration_3,other_debtors_1,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,906,0,1,test
36,3711,27,2,2,1,1,status_1,credit_history_2,purpose_7,savings_4,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,907,0,1,train
15,3594,46,1,2,2,1,status_3,credit_history_3,purpose_1,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,908,0,0,train
9,3195,33,1,2,1,1,status_1,credit_history_2,purpose_0,savings_4,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,909,0,0,train
36,4454,34,4,4,2,1,status_3,credit_history_3,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,910,0,0,train
24,4736,25,2,4,1,1,status_1,credit_history_4,purpose_3,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_1,telephone_0,911,1,0,train
30,2991,25,2,4,1,1,status_1,credit_history_2,purpose_4,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,912,0,0,train
11,2142,28,1,2,1,1,status_3,credit_history_2,purpose_9,savings_3,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_1,913,0,1,test
24,3161,31,4,2,1,1,status_0,credit_history_1,purpose_9,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_1,914,1,1,test
48,18424,32,1,2,1,1,status_1,credit_history_0,purpose_2,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_0,housing_1,job_3,telephone_1,915,1,0,train
10,2848,32,1,2,1,2,status_3,credit_history_2,purpose_1,savings_1,employment_duration_2,other_debtors_1,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,916,0,1,train
6,14896,68,1,4,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_3,other_installment_plans_0,housing_1,job_3,telephone_1,917,1,1,calib
24,2359,33,1,1,1,1,status_0,credit_history_2,purpose_3,savings_1,employment_duration_0,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,918,1,1,train
24,3345,39,4,2,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_3,telephone_1,919,1,1,calib
18,1817,28,4,2,2,1,status_3,credit_history_4,purpose_3,savings_0,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_1,job_2,telephone_0,920,0,0,test
48,12749,37,4,1,1,1,status_3,credit_history_3,purpose_4,savings_2,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,921,0,1,train
9,1366,22,3,4,1,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,922,1,0,train
12,2002,30,3,4,1,2,status_1,credit_history_2,purpose_0,savings_0,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_1,923,0,1,test
24,6872,55,2,1,1,1,status_0,credit_history_1,purpose_3,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_0,housing_1,job_2,telephone_1,924,1,1,train
12,697,46,4,2,2,1,status_0,credit_history_1,purpose_0,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_1,925,1,1,train
18,1049,21,4,4,1,1,status_0,credit_history_4,purpose_3,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,926,0,0,train
48,10297,39,4,4,3,2,status_0,credit_history_2,purpose_1,savings_0,employment_duration_3,other_debtors_0,property_3,other_installment_plans_1,housing_2,job_2,telephone_1,927,1,1,train
30,1867,58,4,4,1,1,status_3,credit_history_2,purpose_4,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,928,0,1,test
12,1344,43,4,2,2,2,status_0,credit_history_3,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,929,0,1,test
24,1747,24,4,1,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_1,other_debtors_1,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,930,0,1,calib
9,1670,22,4,2,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,931,1,0,train
9,1224,30,3,1,2,1,status_3,credit_history_4,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,932,0,1,test
12,522,42,4,4,2,2,status_3,credit_history_4,purpose_4,savings_2,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,933,0,1,test
12,1498,23,4,1,1,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_0,934,0,0,train
30,1919,30,4,3,2,1,status_1,credit_history_3,purpose_4,savings_1,employment_duration_1,other_debtors_0,property_3,other_installment_plans_1,housing_1,job_3,telephone_0,935,1,1,train
9,745,28,3,2,1,1,status_2,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,936,1,0,train
6,2063,30,4,3,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_3,telephone_1,937,0,1,train
60,6288,42,4,4,1,1,status_1,credit_history_2,purpose_7,savings_0,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,938,1,1,train
24,6842,46,2,4,2,2,status_3,credit_history_4,purpose_1,savings_4,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_3,telephone_1,939,0,1,train
12,3527,45,2,3,1,2,status_3,credit_history_2,purpose_0,savings_4,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_3,telephone_1,940,0,1,test
10,1546,31,3,2,1,2,status_3,credit_history_2,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,941,0,1,train
24,929,31,4,2,1,1,status_3,credit_history_2,purpose_3,savings_4,employment_duration_3,other_debtors_0,property_2,other_installment_plans_1,housing_1,job_2,telephone_1,942,0,1,train
4,1455,42,2,1,3,2,status_3,credit_history_4,purpose_0,savings_0,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,943,0,1,test
15,1845,46,4,1,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_1,other_debtors_2,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,944,0,0,test
48,8358,30,1,1,2,1,status_1,credit_history_0,purpose_0,savings_2,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,945,0,0,train
24,3349,30,4,4,1,2,status_0,credit_history_1,purpose_3,savings_2,employment_duration_1,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,946,1,1,train
12,2859,38,4,4,1,1,status_3,credit_history_2,purpose_0,savings_4,employment_duration_0,other_debtors_0,property_3,other_installment_plans_2,housing_1,job_3,telephone_1,947,0,1,train
18,1533,43,4,1,1,2,status_3,credit_history_2,purpose_3,savings_0,employment_duration_1,other_debtors_1,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,948,1,1,train
24,3621,31,2,4,2,1,status_3,credit_history_2,purpose_4,savings_1,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,949,1,1,calib
18,3590,40,3,3,3,2,status_1,credit_history_4,purpose_9,savings_0,employment_duration_0,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_0,telephone_1,950,0,1,train
36,2145,24,2,1,2,1,status_0,credit_history_3,purpose_9,savings_0,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,951,1,1,calib
24,4113,28,3,4,1,1,status_1,credit_history_2,purpose_1,savings_2,employment_duration_1,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_2,telephone_0,952,1,0,calib
36,10974,26,4,2,2,1,status_3,credit_history_2,purpose_3,savings_0,employment_duration_0,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_3,telephone_1,953,1,0,calib
12,1893,29,4,4,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_2,other_debtors_2,property_1,other_installment_plans_2,housing_1,job_2,telephone_1,954,0,0,test
24,1231,57,4,4,2,1,status_0,credit_history_4,purpose_4,savings_3,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_3,telephone_1,955,0,0,calib
30,3656,49,4,4,2,1,status_2,credit_history_4,purpose_4,savings_4,employment_duration_4,other_debtors_0,property_1,other_installment_plans_1,housing_1,job_1,telephone_0,956,0,1,train
9,1154,37,2,4,3,1,status_1,credit_history_4,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,957,0,1,train
28,4006,45,3,2,1,1,status_0,credit_history_2,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_1,telephone_0,958,1,1,train
24,3069,30,4,4,1,1,status_1,credit_history_2,purpose_3,savings_1,employment_duration_4,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_0,959,0,1,train
6,1740,30,2,2,2,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_0,other_installment_plans_2,housing_0,job_2,telephone_0,960,0,1,calib
21,2353,47,1,4,2,1,status_1,credit_history_3,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,961,0,1,train
15,3556,29,3,2,1,1,status_3,credit_history_2,purpose_0,savings_4,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_1,job_2,telephone_0,962,0,1,calib
24,2397,35,3,2,2,1,status_3,credit_history_2,purpose_4,savings_2,employment_duration_4,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_2,telephone_1,963,1,1,train
6,454,22,3,1,1,1,status_1,credit_history_2,purpose_6,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,964,0,1,train
30,1715,26,4,1,1,1,status_1,credit_history_2,purpose_4,savings_4,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,965,0,0,train
27,2520,23,4,2,2,1,status_1,credit_history_4,purpose_4,savings_2,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,966,1,1,test
15,3568,54,4,2,1,1,status_3,credit_history_2,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_0,housing_0,job_3,telephone_1,967,0,0,calib
42,7166,29,2,4,1,1,status_3,credit_history_2,purpose_4,savings_4,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_1,968,0,1,train
11,3939,40,1,2,2,2,status_0,credit_history_4,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,969,0,1,train
15,1514,22,4,2,1,1,status_1,credit_history_2,purpose_6,savings_1,employment_duration_2,other_debtors_2,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,970,0,1,calib
24,7393,43,1,4,1,2,status_3,credit_history_2,purpose_0,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,971,0,1,calib
24,1193,29,1,4,2,1,status_0,credit_history_1,purpose_0,savings_0,employment_duration_0,other_debtors_1,property_3,other_installment_plans_2,housing_0,job_0,telephone_0,972,1,0,train
60,7297,36,4,4,1,1,status_0,credit_history_2,purpose_9,savings_0,employment_duration_4,other_debtors_1,property_3,other_installment_plans_2,housing_0,job_2,telephone_0,973,1,1,train
30,2831,33,4,2,1,1,status_3,credit_history_4,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,974,0,0,test
24,1258,57,3,3,1,1,status_2,credit_history_2,purpose_4,savings_2,employment_duration_2,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_1,telephone_0,975,0,0,calib
6,753,64,2,3,1,1,status_1,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_2,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,976,0,0,train
18,2427,42,4,2,2,1,status_1,credit_history_3,purpose_9,savings_4,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,977,0,1,train
24,2538,47,4,4,2,2,status_3,credit_history_3,purpose_0,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_1,telephone_0,978,1,1,calib
15,1264,25,2,2,1,1,status_1,credit_history_1,purpose_0,savings_1,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,979,1,1,train
30,8386,49,2,2,1,1,status_1,credit_history_4,purpose_3,savings_0,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,980,1,1,train
48,4844,33,3,2,1,1,status_3,credit_history_2,purpose_9,savings_0,employment_duration_0,other_debtors_0,property_2,other_installment_plans_0,housing_0,job_3,telephone_1,981,1,1,train
21,2923,28,1,1,1,1,status_2,credit_history_2,purpose_0,savings_1,employment_duration_2,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_3,telephone_1,982,0,0,train
36,8229,26,2,2,1,2,status_0,credit_history_2,purpose_1,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,983,1,1,test
24,2028,30,2,2,2,1,status_3,credit_history_4,purpose_3,savings_0,employment_duration_3,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,984,0,1,test
15,1433,25,4,3,2,1,status_0,credit_history_4,purpose_3,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_0,job_2,telephone_0,985,0,0,test
42,6289,33,2,1,2,1,status_2,credit_history_0,purpose_9,savings_0,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_2,telephone_0,986,0,1,train
13,1409,64,2,4,1,1,status_3,credit_history_2,purpose_4,savings_1,employment_duration_0,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_2,telephone_0,987,0,0,train
24,6579,29,4,2,1,1,status_0,credit_history_2,purpose_1,savings_0,employment_duration_0,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_3,telephone_1,988,0,1,calib
24,1743,48,4,2,2,1,status_1,credit_history_4,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,989,0,1,train
12,3565,37,2,1,2,2,status_3,credit_history_4,purpose_7,savings_4,employment_duration_1,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_1,telephone_0,990,0,1,test
15,1569,34,4,4,1,2,status_3,credit_history_1,purpose_4,savings_1,employment_duration_4,other_debtors_0,property_2,other_installment_plans_0,housing_1,job_1,telephone_0,991,0,1,test
18,1936,23,2,4,2,1,status_0,credit_history_2,purpose_4,savings_4,employment_duration_3,other_debtors_0,property_2,other_installment_plans_2,housing_0,job_1,telephone_0,992,0,1,train
36,3959,30,4,3,1,1,status_0,credit_history_2,purpose_3,savings_0,employment_duration_0,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_3,telephone_1,993,0,1,train
12,2390,50,4,3,1,1,status_3,credit_history_2,purpose_0,savings_4,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_1,994,0,1,train
12,1736,31,3,4,1,1,status_3,credit_history_2,purpose_3,savings_0,employment_duration_3,other_debtors_0,property_0,other_installment_plans_2,housing_1,job_1,telephone_0,995,0,0,train
30,3857,40,4,4,1,1,status_0,credit_history_2,purpose_1,savings_0,employment_duration_2,other_debtors_0,property_1,other_installment_plans_2,housing_1,job_3,telephone_1,996,0,1,calib
12,804,38,4,4,1,1,status_3,credit_history_2,purpose_4,savings_0,employment_duration_4,other_debtors_0,property_2,other_installment_plans_2,housing_1,job_2,telephone_0,997,0,1,calib
45,1845,23,4,4,1,1,status_0,credit_history_2,purpose_4,savings_0,employment_duration_2,other_debtors_0,property_3,other_installment_plans_2,housing_2,job_2,telephone_1,998,1,1,train
